"","lizard_id","position","species","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","temp","cort","first_non_na","Associative_Trial"
"160",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",6,"R",0,"",1,6,"R",1,1,"","Hot","Control",1,6
"161",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",6,"C",1,"",1,6,"C",0,1,"","Cold","CORT",1,6
"162",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",6,"R",0,"",1,6,"L",0,1,"","Cold","CORT",1,6
"163",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",6,"L",1,"",1,6,"R",0,1,"","Hot","CORT",1,6
"164",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",6,"R",0,"",1,6,"R",1,1,"","Cold","Control",1,6
"165",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",6,"L",0,"",1,6,"C",1,1,"","Cold","CORT",3,4
"166",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",6,"C",NA,"",0,6,"R",0,1,"","Hot","CORT",1,6
"167",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",6,"R",1,"",1,6,"L",0,1,"","Hot","Control",1,6
"168",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",6,"C",0,"",1,6,"C",0,1,"","Cold","CORT",1,6
"169",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",6,"L",0,"",0,6,"R",0,1,"","Cold","Control",1,6
"170",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",6,"L",1,"",1,6,"L",0,1,"","Cold","CORT",1,6
"171",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",6,"R",0,"",0,6,"R",NA,0,"","Hot","Control",1,6
"172",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",6,"R",0,"",1,6,"L",0,1,"","Cold","Control",1,6
"173",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",6,"C",NA,"",0,6,"R",0,1,"","Hot","CORT",2,5
"174",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",6,"R",1,"Shelter left",1,6,"R",0,1,"","Cold","Control",1,6
"175",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",6,"L",1,"",1,6,"R",0,1,"","Hot","Control",1,6
"176",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",6,"L",1,"",1,6,"L",1,1,"","Cold","Control",1,6
"177",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",6,"R",0,"",1,6,"C",0,1,"","Hot","CORT",1,6
"178",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",6,"L",1,"",1,6,"C",1,1,"","Cold","CORT",3,4
"179",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",6,"R",1,"",1,6,"C",1,1,"","Cold","Control",1,6
"180",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",6,"L",1,"",1,6,"R",1,1,"","Hot","Control",1,6
"181",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",6,"C",NA,"",0,6,"R",0,1,"","Hot","CORT",5,2
"182",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",6,"R",1,"",1,6,"R",0,1,"","Hot","CORT",3,4
"183",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",6,"R",1,"",1,6,"R",0,1,"","Hot","CORT",1,6
"184",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",6,"R",0,"",1,6,"L",0,1,"","Hot","Control",1,6
"185",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",6,"L",0,"",1,6,"L",1,1,"","Cold","CORT",1,6
"186",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",6,"R",1,"",1,6,"L",1,1,"","Cold","Control",1,6
"187",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",6,"C",1,"",1,6,"C",0,1,"","Hot","CORT",1,6
"188",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",6,"R",0,"",1,6,"L",0,0,"","Hot","Control",1,6
"189",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",6,"C",0,"",0,6,"C",1,1,"","Cold","Control",1,6
"190",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",6,"L",0,"",1,6,"R",1,1,"","Hot","CORT",1,6
"191",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",6,"L",1,"",1,6,"C",0,1,"","Cold","Control",6,1
"192",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",6,"R",0,"",1,6,"L",1,1,"","Hot","Control",1,6
"193",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",6,"R",0,"",1,6,"R",0,1,"","Cold","CORT",1,6
"194",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"C",0,0,"","Hot","CORT",2,6
"195",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",7,"C",NA,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"","Hot","Control",1,7
"196",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",7,"L",1,"First day with lids; 2 crickets given after test",1,7,"C",0,1,"","Cold","CORT",1,7
"197",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",7,"R",0,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"","Cold","CORT",1,7
"198",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",7,"L",1,"First day with lids; 2 crickets given after test",1,7,"R",1,1,"","Hot","CORT",1,7
"199",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"L",0,1,"","Cold","Control",1,7
"200",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",7,"C",0,"First day with lids; 2 crickets given after test",1,7,"C",1,1,"","Cold","CORT",3,5
"201",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"","Hot","CORT",1,7
"202",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",7,"L",0,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"","Hot","Control",1,7
"203",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",7,"R",NA,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"","Cold","CORT",1,7
"204",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",7,"C",NA,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"","Cold","Control",1,7
"205",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",7,"C",0,"First day with lids; 2 crickets given after test",1,7,"C",1,1,"","Hot","CORT",7,1
"206",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"","Cold","CORT",1,7
"207",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",7,"R",0,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"","Hot","Control",1,7
"208",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",7,"R",0,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"","Cold","Control",1,7
"209",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",7,"C",0,"First day with lids; 2 crickets given after test",1,7,"C",0,1,"","Hot","CORT",2,6
"210",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",7,"L",0,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"","Cold","Control",1,7
"211",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",7,"C",0,"First day with lids; 2 crickets given after test",1,7,"C",0,1,"","Hot","Control",1,7
"212",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",7,"C",0,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"","Cold","Control",1,7
"213",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",7,"L",0,"First day with lids; 2 crickets given after test",1,7,"L",1,1,"","Hot","CORT",1,7
"214",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",7,"C",1,"First day with lids; 2 crickets given after test",1,7,"C",1,1,"","Cold","CORT",3,5
"215",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"L",1,1,"","Cold","Control",1,7
"216",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",7,"C",0,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"","Hot","Control",1,7
"217",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",7,"C",0,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"","Hot","CORT",5,3
"218",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",7,"R",0,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"","Hot","CORT",3,5
"219",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",7,"C",0,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"","Hot","CORT",1,7
"220",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",7,"R",0,"First day with lids; 2 crickets given after test",1,7,"L",0,1,"","Hot","Control",1,7
"221",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",7,"L",0,"First day with lids; 2 crickets given after test",1,7,"L",1,1,"","Cold","CORT",1,7
"222",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"C",0,1,"","Cold","Control",1,7
"223",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",7,"C",0,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"","Hot","CORT",1,7
"224",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",7,"L",1,"First day with lids; 2 crickets given after test",1,7,"R",0,0,"","Hot","Control",1,7
"225",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",7,"C",0,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"","Cold","Control",1,7
"226",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"L",0,1,"","Hot","CORT",1,7
"227",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"","Cold","Control",6,2
"228",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",7,"C",1,"First day with lids; 2 crickets given after test",1,7,"L",0,1,"","Hot","Control",1,7
"229",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",7,"L",0,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"","Cold","CORT",1,7
"230",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Cold","Control",8,1
"231",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",8,"C",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"","Hot","CORT",2,7
"232",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",0,8,"C",1,1,"","Hot","Control",1,8
"233",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"","Cold","CORT",1,8
"234",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Cold","CORT",1,8
"235",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"","Hot","Control",8,1
"236",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Hot","CORT",1,8
"237",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"","Cold","Control",1,8
"238",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"","Cold","CORT",3,6
"239",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"C",1,1,"","Hot","CORT",1,8
"240",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Hot","Control",1,8
"241",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",8,"L",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"","Cold","CORT",1,8
"242",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"","Cold","Control",1,8
"243",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"","Hot","CORT",7,2
"244",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Cold","CORT",1,8
"245",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"L",0,0,"","Hot","Control",1,8
"246",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"","Cold","Control",1,8
"247",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Hot","CORT",2,7
"248",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Cold","CORT",8,1
"249",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Cold","Control",1,8
"250",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Hot","Control",1,8
"251",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"","Cold","Control",1,8
"252",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Hot","CORT",1,8
"253",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Cold","CORT",3,6
"254",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Cold","Control",1,8
"255",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"","Hot","Control",1,8
"256",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"","Hot","CORT",5,4
"257",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"","Hot","CORT",3,6
"258",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Cold","Control",8,1
"259",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"","Hot","CORT",1,8
"260",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"","Hot","Control",1,8
"261",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Cold","CORT",1,8
"262",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"","Cold","Control",1,8
"263",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Hot","CORT",1,8
"264",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",NA,0,"","Hot","Control",1,8
"265",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Cold","Control",1,8
"266",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"","Hot","CORT",1,8
"267",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Cold","Control",6,3
"268",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"","Hot","Control",1,8
"269",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"","Cold","CORT",1,8
"270",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",9,"C",1,"1 cricket given after the test",1,9,"C",1,1,"","Cold","Control",8,2
"271",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",9,"L",0,"1 cricket given after the test",1,9,"R",0,1,"","Hot","CORT",2,8
"272",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",9,"R",0,"1 cricket given after the test",0,9,"L",0,1,"","Hot","Control",1,9
"273",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",9,"L",1,"1 cricket given after the test",1,9,"L",0,1,"","Cold","CORT",1,9
"274",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",9,"C",0,"1 cricket given after the test",0,9,"R",0,1,"","Cold","CORT",1,9
"275",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",9,"R",0,"1 cricket given after the test",0,9,"C",0,1,"","Hot","Control",8,2
"276",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",9,"L",1,"1 cricket given after the test",1,9,"L",1,1,"","Hot","CORT",1,9
"277",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",9,"R",0,"1 cricket given after the test",1,9,"L",1,1,"","Cold","Control",1,9
"278",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",9,"L",0,"1 cricket given after the test",1,9,"L",1,1,"","Cold","CORT",3,7
"279",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",9,"C",NA,"1 cricket given after the test",0,9,"C",1,1,"","Hot","CORT",1,9
"280",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",9,"C",0,"1 cricket given after the test",1,9,"R",0,1,"","Hot","Control",1,9
"281",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",9,"L",NA,"1 cricket given after the test",0,9,"C",1,1,"","Cold","CORT",1,9
"282",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",9,"R",1,"1 cricket given after the test",1,9,"L",0,1,"","Cold","Control",1,9
"283",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",9,"L",1,"1 cricket given after the test",1,9,"R",0,1,"","Hot","CORT",7,3
"284",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",9,"R",0,"1 cricket given after the test",0,9,"C",0,1,"","Cold","CORT",1,9
"285",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",9,"C",1,"1 cricket given after the test",0,9,"L",NA,0,"","Hot","Control",1,9
"286",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",9,"L",0,"1 cricket given after the test",1,9,"L",0,1,"","Cold","Control",1,9
"287",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",9,"R",0,"1 cricket given after the test",0,9,"R",0,1,"","Hot","CORT",2,8
"288",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",9,"C",0,"1 cricket given after the test",1,9,"C",0,1,"","Cold","CORT",8,2
"289",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",9,"C",0,"1 cricket given after the test",0,9,"L",0,1,"","Cold","CORT",9,1
"290",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",9,"R",0,"1 cricket given after the test",1,9,"C",0,1,"","Cold","Control",1,9
"291",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",9,"L",1,"1 cricket given after the test",1,9,"L",0,1,"","Hot","Control",1,9
"292",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",9,"L",1,"1 cricket given after the test",1,9,"R",0,1,"","Cold","Control",1,9
"293",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",9,"C",0,"1 cricket given after the test",1,9,"L",1,1,"","Hot","CORT",1,9
"294",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",9,"C",1,"1 cricket given after the test",1,9,"C",1,1,"","Cold","CORT",3,7
"295",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",9,"R",1,"1 cricket given after the test",1,9,"R",1,1,"","Cold","Control",1,9
"296",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",9,"C",1,"1 cricket given after the test",1,9,"L",0,1,"","Hot","Control",1,9
"297",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",9,"C",1,"1 cricket given after the test",1,9,"C",0,1,"","Hot","CORT",5,5
"298",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",9,"L",1,"1 cricket given after the test",1,9,"R",0,1,"","Hot","CORT",3,7
"299",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",9,"C",1,"1 cricket given after the test",1,9,"L",1,1,"","Cold","Control",8,2
"300",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",9,"R",0,"1 cricket given after the test",0,9,"C",1,1,"","Cold","CORT",9,1
"301",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",9,"L",1,"1 cricket given after the test",1,9,"L",1,1,"","Hot","CORT",1,9
"302",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",9,"C",1,"1 cricket given after the test",1,9,"C",1,1,"","Hot","Control",1,9
"303",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",9,"R",0,"1 cricket given after the test",1,9,"L",1,1,"","Cold","CORT",1,9
"304",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",9,"L",1,"1 cricket given after the test",1,9,"C",1,1,"","Cold","Control",1,9
"305",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",9,"R",1,"1 cricket given after the test",1,9,"R",0,1,"","Hot","CORT",1,9
"306",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",9,"L",1,"1 cricket given after the test",1,9,"R",0,0,"","Hot","Control",1,9
"307",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",9,"R",NA,"Wrong feeder; 1 cricket given after the test",0,9,"C",0,1,"","Cold","Control",1,9
"308",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",9,"C",1,"1 cricket given after the test",1,9,"L",0,1,"","Hot","CORT",1,9
"309",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",9,"C",1,"1 cricket given after the test",1,9,"C",0,1,"","Cold","Control",6,4
"310",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",9,"L",1,"1 cricket given after the test",1,9,"L",1,1,"","Hot","Control",1,9
