"","lizard_id","position","species","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","temp","cort"
"1129",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",31,"C",1,"",1,31,"L",1,1,"","Cold","CORT"
"1130",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",31,"C",1,"",1,31,"L",1,1,"","Cold","CORT"
"1131",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",31,"L",0,"",1,31,"C",1,1,"","Hot","CORT"
"1132",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",31,"C",1,"",1,31,"C",0,1,"","Hot","Control"
"1133",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",31,"R",1,"",1,31,"L",1,1,"","Cold","Control"
"1134",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",31,"L",1,"",1,31,"R",1,1,"","Cold","CORT"
"1135",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",31,"L",0,"",1,31,"R",0,1,"","Hot","Control"
"1136",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",31,"L",0,"",1,31,"R",1,1,"","Cold","Control"
"1137",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",31,"R",1,"",1,31,"L",0,1,"","Hot","CORT"
"1138",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",31,"C",1,"",1,31,"C",1,1,"","Cold","CORT"
"1139",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",31,"C",1,"",1,31,"R",1,1,"","Hot","CORT"
"1140",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",31,"L",1,"",1,31,"L",1,1,"","Hot","CORT"
"1141",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",31,"R",1,"",1,31,"C",1,1,"","Hot","Control"
"1142",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",31,"C",0,"",1,31,"R",0,1,"","Cold","CORT"
"1143",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",31,"R",1,"",1,31,"C",1,1,"","Cold","CORT"
"1144",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",31,"L",1,"",1,31,"L",1,1,"","Hot","Control"
"1145",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",31,"L",0,"",1,31,"R",1,1,"","Hot","Control"
"1146",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",31,"R",1,"",1,31,"L",1,1,"","Cold","Control"
"1147",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",31,"C",1,"",1,31,"C",0,1,"","Cold","CORT"
"1148",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",32,"C",1,"",1,32,"L",0,1,"","Hot","Control"
"1149",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",32,"L",0,"",1,32,"C",1,1,"","Cold","CORT"
"1150",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",32,"R",1,"",1,32,"R",0,1,"","Hot","CORT"
"1151",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",32,"R",1,"",1,32,"L",1,1,"","Cold","Control"
"1152",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",32,"L",1,"",1,32,"C",1,1,"","Hot","CORT"
"1153",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",32,"C",1,"",1,32,"R",0,1,"","Hot","Control"
"1154",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",32,"L",0,"",1,32,"C",1,1,"","Hot","Control"
"1155",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",32,"C",1,"",1,32,"C",1,1,"","Hot","CORT"
"1156",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",32,"C",1,"",1,32,"R",1,1,"","Cold","CORT"
"1157",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",32,"R",0,"",1,32,"L",0,1,"","Cold","Control"
"1158",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",32,"C",1,"",1,32,"R",0,1,"","Hot","Control"
"1159",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",32,"L",1,"",1,32,"L",1,1,"","Cold","CORT"
"1160",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",32,"R",0,"",1,32,"C",1,1,"","Hot","CORT"
"1161",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",32,"C",1,"",1,32,"L",0,1,"","Hot","CORT"
"1162",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",32,"L",1,"",1,32,"C",1,1,"","Cold","Control"
"1163",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",32,"R",1,"",1,32,"L",1,1,"","Hot","CORT"
"1164",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",32,"R",1,"",1,32,"R",1,1,"","Hot","Control"
"1165",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",32,"C",1,"",1,32,"R",0,1,"","Cold","Control"
"1166",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",32,"L",0,"",1,32,"L",1,1,"","Cold","CORT"
"1167",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",32,"R",0,"Shelter left for 2 min after the beginning",1,32,"L",0,1,"","Cold","CORT"
"1168",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",32,"L",0,"",1,32,"C",1,1,"","Hot","CORT"
"1169",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",32,"R",0,"",1,32,"L",1,1,"","Hot","Control"
"1170",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",32,"L",1,"",1,32,"R",1,1,"","Cold","Control"
"1171",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",32,"C",1,"",1,32,"C",1,1,"","Cold","CORT"
"1172",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",32,"C",1,"",1,32,"R",1,1,"","Hot","Control"
"1173",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",32,"L",0,"",1,32,"L",0,1,"","Cold","Control"
"1174",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",32,"R",1,"",1,32,"L",0,1,"","Hot","CORT"
"1175",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",32,"C",0,"",1,32,"C",1,1,"","Cold","CORT"
"1176",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",32,"L",1,"",1,32,"C",1,1,"","Hot","CORT"
"1177",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",32,"R",0,"",1,32,"R",0,1,"","Hot","CORT"
"1178",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",32,"C",1,"",1,32,"L",1,1,"","Hot","Control"
"1179",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",32,"L",0,"",1,32,"R",1,1,"","Cold","CORT"
"1180",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",32,"R",1,"",1,32,"C",1,1,"","Cold","CORT"
"1181",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",32,"L",1,"",1,32,"L",0,1,"","Hot","Control"
"1182",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",32,"R",0,"",1,32,"R",1,1,"","Hot","Control"
"1183",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",32,"L",1,"",1,32,"L",1,1,"","Cold","Control"
"1184",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",32,"C",1,"",1,32,"C",1,1,"","Cold","CORT"
"1185",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",33,"L",0,"",1,33,"C",1,1,"","Hot","Control"
"1186",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",33,"C",1,"",1,33,"R",0,1,"","Cold","CORT"
"1187",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",33,"R",0,"",1,33,"L",1,1,"","Hot","CORT"
"1188",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",33,"L",0,"",1,33,"C",1,1,"","Cold","Control"
"1189",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",33,"C",1,"",1,33,"L",1,1,"","Hot","CORT"
"1190",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",33,"R",1,"",1,33,"R",0,1,"","Hot","Control"
"1191",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",33,"L",0,"",1,33,"L",1,1,"","Hot","Control"
"1192",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",33,"R",1,"",1,33,"R",1,1,"","Hot","CORT"
"1193",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",33,"L",0,"",1,33,"C",1,1,"","Cold","CORT"
"1194",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",33,"R",0,"",1,33,"L",1,1,"","Cold","Control"
"1195",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",33,"C",1,"",1,33,"C",1,1,"","Hot","Control"
"1196",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",33,"L",0,"",1,33,"R",0,1,"","Cold","CORT"
"1197",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",33,"R",1,"",1,33,"L",1,1,"","Hot","CORT"
"1198",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",33,"C",1,"",1,33,"R",0,1,"","Hot","CORT"
"1199",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",33,"L",1,"",1,33,"R",0,1,"","Cold","Control"
"1200",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",33,"C",0,"",1,33,"L",0,1,"","Hot","CORT"
"1201",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",33,"R",1,"",1,33,"C",1,1,"","Hot","Control"
"1202",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",33,"R",0,"",1,33,"L",0,1,"","Cold","Control"
"1203",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",33,"L",0,"",1,33,"R",0,1,"","Cold","CORT"
"1204",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",33,"C",1,"",1,33,"L",1,1,"","Cold","CORT"
"1205",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",33,"L",0,"",1,33,"C",0,1,"","Hot","CORT"
"1206",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",33,"C",1,"",1,33,"L",1,1,"","Hot","Control"
"1207",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",33,"L",1,"",1,33,"R",1,1,"","Cold","Control"
"1208",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",33,"R",0,"",1,33,"C",1,1,"","Cold","CORT"
"1209",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",33,"C",1,"",1,33,"R",0,1,"","Hot","Control"
"1210",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",33,"L",0,"",1,33,"L",1,1,"","Cold","Control"
"1211",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",33,"R",1,"",1,33,"C",1,1,"","Hot","CORT"
"1212",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",33,"C",1,"",1,33,"C",1,1,"","Cold","CORT"
"1213",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",33,"R",0,"",1,33,"C",1,1,"","Hot","CORT"
"1214",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",33,"L",0,"",1,33,"R",1,1,"","Hot","CORT"
"1215",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",33,"C",1,"",1,33,"L",1,1,"","Hot","Control"
"1216",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",33,"L",1,"",1,33,"R",1,1,"","Cold","CORT"
"1217",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",33,"C",1,"",1,33,"L",1,1,"","Cold","CORT"
"1218",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",33,"L",0,"",1,33,"C",1,1,"","Hot","Control"
"1219",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",33,"L",1,"",1,33,"R",0,1,"","Hot","Control"
"1220",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",33,"C",0,"",1,33,"L",1,1,"","Cold","Control"
"1221",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",33,"R",0,"",1,33,"C",0,1,"","Cold","CORT"
"1222",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",34,"R",1,"",1,34,"R",1,1,"","Hot","Control"
"1223",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",34,"C",1,"",1,34,"C",0,1,"","Cold","CORT"
"1224",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",34,"L",1,"",1,34,"L",1,1,"","Hot","CORT"
"1225",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",34,"R",1,"",1,34,"L",1,1,"","Cold","Control"
"1226",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",34,"L",1,"",1,34,"R",1,1,"","Hot","CORT"
"1227",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",34,"C",1,"",1,34,"C",0,1,"","Hot","Control"
"1228",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",34,"R",1,"",1,34,"L",0,1,"","Hot","Control"
"1229",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",34,"L",1,"",1,34,"R",1,1,"","Hot","CORT"
"1230",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",34,"C",1,"",1,34,"R",1,1,"","Cold","CORT"
"1231",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",34,"R",1,"",1,34,"C",1,1,"","Cold","Control"
"1232",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",34,"L",0,"",1,34,"C",1,1,"","Hot","Control"
"1233",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",34,"R",0,"",1,34,"R",0,1,"","Cold","CORT"
"1234",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",34,"C",1,"",1,34,"L",1,1,"","Hot","CORT"
"1235",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",34,"C",1,"",1,34,"C",1,1,"","Hot","CORT"
"1236",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",34,"L",1,"",1,34,"R",1,1,"","Cold","Control"
"1237",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",34,"R",0,"",1,34,"L",0,1,"","Hot","CORT"
"1238",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",34,"C",1,"",1,34,"C",0,1,"","Hot","Control"
"1239",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",34,"C",1,"",1,34,"L",0,1,"","Cold","Control"
"1240",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",34,"L",0,"",1,34,"R",1,1,"","Cold","CORT"
"1241",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",34,"C",1,"",1,34,"R",0,1,"","Cold","CORT"
"1242",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",34,"C",1,"",1,34,"C",1,1,"","Hot","CORT"
"1243",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",34,"C",1,"",1,34,"C",0,1,"","Hot","Control"
"1244",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",34,"L",0,"",1,34,"L",1,1,"","Cold","Control"
"1245",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",34,"L",0,"",1,34,"R",0,1,"","Cold","CORT"
"1246",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",34,"R",1,"",1,34,"R",0,1,"","Hot","Control"
"1247",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",34,"C",1,"",1,34,"C",1,1,"","Cold","Control"
"1248",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",34,"L",0,"",1,34,"L",0,1,"","Hot","CORT"
"1249",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",34,"R",1,"",1,34,"L",0,1,"","Cold","CORT"
"1250",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",34,"R",1,"Ramps in the opposite direction, position recorded from the feeder",1,34,"R",1,1,"","Hot","CORT"
"1251",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",34,"L",1,"Ramps in the opposite direction, position recorded from the feeder",1,34,"L",1,1,"","Hot","CORT"
"1252",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",34,"R",1,"Ramps in the opposite direction, position recorded from the feeder",1,34,"C",1,1,"","Hot","Control"
"1253",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",34,"R",1,"",1,34,"L",0,1,"","Cold","CORT"
"1254",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",34,"C",1,"",1,34,"C",1,1,"","Cold","CORT"
"1255",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",34,"L",1,"",1,34,"R",1,1,"","Hot","Control"
"1256",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",34,"C",0,"",1,34,"C",1,1,"","Hot","Control"
"1257",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",34,"R",0,"",1,34,"L",1,1,"","Cold","Control"
"1258",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",34,"C",1,"",1,34,"R",0,1,"","Cold","CORT"
"1259",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",35,"C",1,"",1,35,"R",1,1,"","Hot","Control"
"1260",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",35,"L",1,"",1,35,"L",1,1,"","Cold","CORT"
"1261",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",35,"R",0,"",1,35,"C",1,1,"","Hot","CORT"
"1262",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",35,"R",0,"",1,35,"L",1,1,"","Cold","Control"
"1263",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",35,"C",1,"",1,35,"R",1,1,"","Hot","CORT"
"1264",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",35,"R",1,"",1,35,"C",1,1,"","Hot","Control"
"1265",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",35,"C",1,"",1,35,"R",0,1,"","Hot","Control"
"1266",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",35,"L",0,"",1,35,"C",1,1,"","Hot","CORT"
"1267",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",35,"L",1,"",1,35,"L",0,1,"","Cold","CORT"
"1268",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",35,"R",1,"",1,35,"R",0,1,"","Cold","Control"
"1269",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",35,"R",1,"",1,35,"L",0,1,"","Hot","Control"
"1270",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",35,"L",0,"",1,35,"R",1,1,"","Cold","CORT"
"1271",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",35,"C",1,"",1,35,"C",0,1,"","Hot","CORT"
"1272",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",35,"L",1,"",1,35,"R",0,1,"","Hot","CORT"
"1273",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",35,"L",1,"",1,35,"C",1,1,"","Cold","Control"
"1274",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",35,"R",0,"",1,35,"L",1,1,"","Hot","CORT"
"1275",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",35,"C",0,"",1,35,"R",1,1,"","Hot","Control"
"1276",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",35,"C",1,"",1,35,"L",0,1,"","Cold","Control"
"1277",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",35,"L",1,"",1,35,"C",1,1,"","Cold","CORT"
"1278",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",35,"L",1,"",1,35,"L",0,1,"","Cold","CORT"
"1279",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",35,"C",1,"",1,35,"C",1,1,"","Hot","CORT"
"1280",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",35,"C",1,"",1,35,"C",1,1,"","Hot","Control"
"1281",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",35,"L",1,"",1,35,"L",1,1,"","Cold","Control"
"1282",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",35,"C",1,"",1,35,"R",0,1,"","Cold","CORT"
"1283",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",35,"C",1,"",1,35,"R",1,1,"","Hot","Control"
"1284",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",35,"R",1,"",1,35,"L",0,1,"","Cold","Control"
"1285",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",35,"L",1,"",1,35,"R",1,1,"","Hot","CORT"
"1286",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",35,"C",1,"",1,35,"C",1,1,"","Cold","CORT"
"1287",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",35,"R",1,"",1,35,"C",1,1,"","Hot","CORT"
"1288",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",35,"L",1,"",1,35,"R",1,1,"","Hot","CORT"
"1289",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",35,"C",1,"",1,35,"L",0,1,"","Hot","Control"
"1290",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",35,"R",1,"",1,35,"C",1,1,"","Cold","CORT"
"1291",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",35,"C",1,"",1,35,"R",0,1,"","Cold","CORT"
"1292",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",35,"L",0,"",1,35,"L",0,1,"","Hot","Control"
"1293",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",35,"R",1,"",1,35,"R",1,1,"","Hot","Control"
"1294",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",35,"R",0,"",1,35,"C",1,1,"","Cold","Control"
"1295",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",35,"L",1,"",1,35,"L",0,1,"","Cold","CORT"
"1296",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",36,NA,NA,NA,NA,36,"C",1,1,"","Hot","Control"
"1297",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",36,NA,NA,NA,NA,36,"R",0,1,"","Cold","CORT"
"1298",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",36,NA,NA,NA,NA,36,"L",0,1,"","Hot","CORT"
