"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal"
"175",1198,"B2","delicata","Male","Control Cold","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",3,"C",1,"",1,3,"R",0,1,""
"176",1202,"C2","delicata","Male","Control Hot","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",3,"L",NA,"Wrong shelter",1,3,"C",0,1,""
"177",1205,"B4","delicata","Male",NA,"CL320_22",136,"31/3/2023","13/4/2023",13,"Red",3,"C",0,"",1,3,"C",1,1,""
"178",1207,"A3","delicata","Female","CORT Cold","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",3,"L",0,"",0,3,"L",0,1,""
"179",1218,"E3","guichenoti","Female",NA,"CL324_22",132,"21/3/2023","13/4/2023",23,"Red",3,"L",NA,"",0,3,"C",1,1,""
"180",1222,"C4","delicata","Female",NA,"CL325_22",134,"2/4/2023","13/4/2023",11,"Red",3,"R",NA,"",0,3,"R",NA,0,""
"181",1223,"G4","delicata","Female","Control Cold","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",3,"R",NA,"",0,3,"L",0,1,""
"182",1229,"D4","delicata","Male","Control Hot","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",3,"C",1,"",1,3,"R",0,1,""
"183",1230,"F1","delicata","Female","Control Hot","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",3,"R",1,"",1,3,"L",0,1,""
"184",1233,"B2","delicata","Female","CORT Cold","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",3,"C",0,"",1,3,"C",0,1,""
"185",1239,"E4","delicata","Female","Control Cold","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",3,"L",NA,"",0,3,"L",0,1,""
"186",1240,"B2","delicata","Female",NA,"CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",3,"C",NA,"",0,3,"R",0,1,""
"187",1255,"A1","delicata","Male","Control Cold","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",3,"C",NA,"",0,3,"C",1,1,""
"188",1257,"D4","delicata","Male","CORT Cold","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",3,"L",0,"",0,3,"L",1,1,""
"189",1258,"G2","delicata","Female",NA,"CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",3,"C",1,"",1,3,"R",NA,0,""
"190",1276,"B1","guichenoti","Female",NA,"CL341_22",129,"29/3/2023","13/4/2023",15,"Red",3,"C",0,"",1,3,"L",0,1,""
"191",1283,"A4","guichenoti","Female","Control Cold","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",3,"R",NA,"",0,3,"R",1,1,""
"192",1284,"B2","delicata","Male","Control Hot","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",3,"C",NA,"",0,3,"L",0,1,""
"193",1296,"B4","delicata","Female","CORT Cold","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",3,"C",1,"",1,3,"L",0,1,""
"194",1303,"D2","delicata","Female","CORT Cold","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",3,"R",NA,"",1,3,"R",1,1,""
"195",1322,"C2","delicata","Male","CORT Cold","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",3,"C",NA,"",0,3,"L",1,1,""
"196",1328,"G2","delicata","Male","Control Cold","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",3,"C",NA,"",0,3,"C",1,1,""
"197",1334,"G4","delicata","Female",NA,"CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",3,"C",1,"",1,3,"R",0,1,""
"198",1340,"F4","guichenoti","Female","Control Hot","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",3,"C",0,"",0,3,"L",0,1,""
"199",1358,"D1","guichenoti","Female","Control Hot","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",3,"C",0,"",0,3,"L",0,1,""
"200",1360,"G3","guichenoti","Female",NA,"CL366_22",120,"21/3/2023","13/4/2023",23,"Red",3,"C",NA,"",0,3,"R",1,1,""
"201",1366,"C1","guichenoti","Female",NA,"CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",3,"R",NA,"",0,3,"L",0,1,""
"202",1371,"D3","guichenoti","Male","Control Cold","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",3,"C",NA,"",0,3,"C",0,1,""
"203",1373,"A2","guichenoti","Female",NA,"CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",3,"C",1,"",1,3,"L",0,1,""
"204",1374,"C1","guichenoti","Male","CORT Cold","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",3,"L",0,"",0,3,"C",1,1,""
"205",1381,"A3","delicata","Male",NA,"CL373_22",122,"30/3/2023","13/4/2023",14,"Red",3,"C",NA,"",0,3,"C",1,1,""
"206",1382,"A1","delicata","Female","Control Hot","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",3,"C",1,"",1,3,"R",0,1,""
"207",1390,"C4","delicata","Male","Control Cold","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",3,"C",0,"",1,3,"C",0,1,""
"208",1399,"B4","delicata","Male","Control Cold","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",3,"C",0,"",0,3,"R",0,1,""
"209",1401,"A3","delicata","Female","Control Hot","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",3,"L",1,"",1,3,"R",0,1,""
"210",1402,"E2","delicata","Male",NA,"CL377_22",118,"1/4/2023","13/4/2023",12,"Red",3,"C",NA,"More than one cricket eaten",1,3,"L",0,1,""
"211",1408,"G2","delicata","Female","Control Hot","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",3,"C",0,"",1,3,"L",0,1,""
"212",1410,"A1","delicata","Female",NA,"CL379_22",120,"28/3/2023","13/4/2023",16,"Red",3,"R",0,"",1,3,"C",1,1,""
"213",1417,"F4","guichenoti","Female","Control Hot","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",3,"R",NA,"",0,3,"R",0,1,""
"214",1419,"F2","guichenoti","Female",NA,"CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",3,"L",0,"",0,3,"C",1,1,""
"215",1421,"G1","guichenoti","Male","CORT Cold","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",3,"L",0,"",0,3,"L",1,1,""
"216",1424,"F3","delicata","Female","Control Cold","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",3,"R",1,"",1,3,"C",1,1,""
"217",1432,"B3","guichenoti","Male","CORT Cold","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",3,"R",0,"",0,3,"C",0,1,""
"218",1438,"B1","guichenoti","Male","Control Hot","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",3,"L",NA,"",0,3,"C",0,1,""
"219",1442,"E1","guichenoti","Male","CORT Cold","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",3,"L",0,"",0,3,"R",0,0,""
"220",1443,"E3","guichenoti","Male","Control Cold","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",3,"C",0,"",0,3,"R",0,1,""
"221",1454,"C4","delicata","Female","Control Hot","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",3,"L",0,"",1,3,"L",0,1,""
"222",1459,"D3","guichenoti","Male","CORT Cold","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",3,"R",NA,"",0,3,"L",0,1,""
"223",1463,"C1","guichenoti","Female","Control Hot","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",3,"C",0,"",0,3,"R",0,1,""
"224",1467,"F4","guichenoti","Female",NA,"CL397_22",111,"20/3/2023","13/4/2023",24,"Red",3,"L",0,"",1,3,"C",0,1,""
"225",1478,"A2","guichenoti","Male","CORT Cold","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",3,"L",0,"",1,3,"C",1,1,""
"226",1479,"D1","guichenoti","Female",NA,"CL400_22",108,"28/3/2023","13/4/2023",16,"Red",3,"L",0,"",0,3,"R",0,1,""
"227",1487,"F1","delicata","Male","Control Cold","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",3,"L",NA,"",0,3,"C",0,0,""
"228",1531,"D2","delicata","Male","Control Cold","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",3,"R",0,"",1,3,"C",0,1,""
"229",1534,"F2","guichenoti","Female","Control Cold","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",3,"R",0,"",0,3,"C",1,1,""
"230",1562,"A4","guichenoti","Female","Control Hot","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",3,"C",0,"",1,3,"C",0,1,""
"231",1565,"E1","guichenoti","Female","Control Hot","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",3,"L",0,"",0,3,"L",0,1,""
"232",1580,"F2","guichenoti","Female","Control Hot","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",3,"C",0,"",1,3,"L",0,1,""
"233",1609,"A4","guichenoti","Female",NA,"CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",3,"R",0,"",0,3,"L",0,1,""
"234",1611,"C3","guichenoti","Female","Control Hot","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",3,"L",1,"",1,3,"C",0,1,""
"235",1613,"F2","guichenoti","Male","CORT Cold","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",3,"C",NA,"",0,3,"R",0,1,""
"236",1619,"G4","delicata","Female","CORT Cold","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",3,"R",0,"",1,3,"L",1,1,""
"237",1674,"G1","guichenoti","Female","CORT Cold","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",3,"R",NA,"",0,3,"C",1,1,""
"238",1795,"G3","guichenoti","Female","Control Cold","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",3,"L",1,"",1,3,"L",0,1,""
"239",2009,"G1","guichenoti","Male",NA,"CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",3,"R",NA,"",0,3,"R",0,1,""
"240",2047,"B3","guichenoti","Male","Control Cold","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",3,"L",1,"",1,3,"L",0,1,""
"241",2073,"A1","delicata","Male","CORT Cold","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",3,"R",1,"",1,3,"L",1,1,""
"242",2081,"G3","guichenoti","Male","CORT Cold","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",3,"R",0,"",0,3,"C",0,1,""
"243",2105,"C4","delicata","Female","CORT Cold","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",3,"R",NA,"",0,3,"C",0,1,""
"244",2106,"F3","delicata","Female",NA,"CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",3,"L",1,"",1,3,"R",NA,0,""
"245",2164,"E3","guichenoti","Female","CORT Cold","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",3,"C",NA,"",0,3,"L",0,1,""
"246",2205,"C2","delicata","Male",NA,"CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",3,"C",1,"",1,3,"R",0,1,""
"247",2242,"G4","delicata","Male","Control Hot","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",3,"C",NA,"",0,3,"C",1,1,""
"248",2255,"E2","delicata","Female","Control Hot","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",3,"C",NA,"",0,3,"R",0,0,""
"249",2298,"A2","guichenoti","Female","Control Hot","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",3,"R",1,"",1,3,"R",0,1,""
"250",2346,"E4","delicata","Female","CORT Cold","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",3,"C",NA,"",0,3,"C",1,1,""
"251",2351,"F1","delicata","Male",NA,"CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",3,"R",0,"",1,3,"R",0,1,""
"252",2486,"F3","delicata","Female","Control Hot","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",3,"C",0,"",1,3,"L",0,1,""
"253",1166,"D4","delicata","Female",NA,"CL312_22",143,"4/4/2023","13/4/2023",9,"Red",4,"L",NA,"More than one cricket eaten",1,4,"C",0,1,""
"254",1172,"E4","delicata","Male","Control Hot","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",4,"C",0,"",0,4,"R",1,1,""
"255",1174,"E2","delicata","Male","Control Cold","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",4,"R",0,"",1,4,"L",0,1,""
"256",1177,"D1","guichenoti","Male","Control Cold","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",4,"L",NA,"",0,4,"R",0,1,""
"257",1182,"F3","delicata","Male","CORT Cold","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",4,"L",0,"",1,4,"R",1,1,""
"258",1192,"D4","delicata","Male","Control Cold","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",4,"L",NA,"More than one cricket eaten",1,4,"R",0,1,""
"259",1198,"B2","delicata","Male","Control Cold","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",4,"L",0,"",1,4,"C",0,1,""
"260",1202,"C2","delicata","Male","Control Hot","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",4,"C",NA,"Wrong shelter",0,4,"R",0,1,""
"261",1205,"B4","delicata","Male",NA,"CL320_22",136,"31/3/2023","13/4/2023",13,"Red",4,"C",1,"",1,4,"C",1,1,""
"262",1207,"A3","delicata","Female","CORT Cold","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",4,"L",0,"",0,4,"C",1,1,""
"263",1218,"E3","guichenoti","Female",NA,"CL324_22",132,"21/3/2023","13/4/2023",23,"Red",4,"L",NA,"",0,4,"L",1,1,""
"264",1222,"C4","delicata","Female",NA,"CL325_22",134,"2/4/2023","13/4/2023",11,"Red",4,"R",NA,"",0,4,"C",1,1,""
"265",1223,"G4","delicata","Female","Control Cold","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",4,"R",NA,"",0,4,"R",0,1,""
"266",1229,"D4","delicata","Male","Control Hot","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",4,"L",0,"",1,4,"L",1,1,""
"267",1230,"F1","delicata","Female","Control Hot","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",4,"R",0,"",1,4,"L",0,1,""
"268",1233,"B2","delicata","Female","CORT Cold","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",4,"R",1,"",1,4,"C",0,1,""
"269",1239,"E4","delicata","Female","Control Cold","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",4,"L",NA,"",0,4,"C",0,1,""
"270",1240,"B2","delicata","Female",NA,"CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",4,"C",NA,"",0,4,"R",0,1,""
"271",1255,"A1","delicata","Male","Control Cold","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",4,"R",NA,"",0,4,"L",0,1,""
"272",1257,"D4","delicata","Male","CORT Cold","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",4,"R",NA,"",0,4,"L",1,1,""
"273",1258,"G2","delicata","Female",NA,"CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",4,"L",1,"",1,4,"L",0,1,""
"274",1276,"B1","guichenoti","Female",NA,"CL341_22",129,"29/3/2023","13/4/2023",15,"Red",4,"L",0,"",1,4,"C",0,1,""
"275",1283,"A4","guichenoti","Female","Control Cold","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",4,"C",NA,"",0,4,"L",1,1,""
"276",1284,"B2","delicata","Male","Control Hot","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",4,"R",NA,"",0,4,"L",0,1,""
"277",1296,"B4","delicata","Female","CORT Cold","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",4,"L",NA,"",0,4,"L",0,1,""
"278",1303,"D2","delicata","Female","CORT Cold","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",4,"C",NA,"",0,4,"L",1,1,""
"279",1322,"C2","delicata","Male","CORT Cold","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",4,"L",NA,"",0,4,"L",0,1,""
"280",1328,"G2","delicata","Male","Control Cold","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",4,"C",NA,"",0,4,"C",1,1,""
"281",1334,"G4","delicata","Female",NA,"CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",4,"L",1,"",1,4,"L",1,1,""
"282",1340,"F4","guichenoti","Female","Control Hot","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",4,"R",0,"",0,4,"L",1,1,""
"283",1358,"D1","guichenoti","Female","Control Hot","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",4,"R",NA,"",0,4,"C",0,1,""
"284",1360,"G3","guichenoti","Female",NA,"CL366_22",120,"21/3/2023","13/4/2023",23,"Red",4,"L",NA,"",0,4,"C",1,1,""
"285",1366,"C1","guichenoti","Female",NA,"CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",4,"L",NA,"",0,4,"L",0,1,""
"286",1371,"D3","guichenoti","Male","Control Cold","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",4,"L",NA,"",0,4,"C",0,1,""
"287",1373,"A2","guichenoti","Female",NA,"CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",4,"L",0,"",0,4,"L",0,1,""
"288",1374,"C1","guichenoti","Male","CORT Cold","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",4,"L",0,"",1,4,"C",1,1,""
"289",1381,"A3","delicata","Male",NA,"CL373_22",122,"30/3/2023","13/4/2023",14,"Red",4,"C",NA,"",0,4,"L",0,0,""
"290",1382,"A1","delicata","Female","Control Hot","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",4,"C",NA,"More than one cricket eaten",1,4,"C",0,1,""
"291",1390,"C4","delicata","Male","Control Cold","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",4,"C",NA,"More than one cricket eaten",1,4,"L",0,1,""
"292",1399,"B4","delicata","Male","Control Cold","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",4,"R",0,"",0,4,"R",0,1,""
"293",1401,"A3","delicata","Female","Control Hot","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",4,"R",NA,"More than one cricket eaten",1,4,"R",0,1,""
"294",1402,"E2","delicata","Male",NA,"CL377_22",118,"1/4/2023","13/4/2023",12,"Red",4,"C",0,"",1,4,"C",0,1,""
"295",1408,"G2","delicata","Female","Control Hot","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",4,"R",0,"",1,4,"R",0,1,""
"296",1410,"A1","delicata","Female",NA,"CL379_22",120,"28/3/2023","13/4/2023",16,"Red",4,"L",1,"",1,4,"C",0,1,""
"297",1417,"F4","guichenoti","Female","Control Hot","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",4,"L",NA,"",0,4,"C",1,1,""
"298",1419,"F2","guichenoti","Female",NA,"CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",4,"L",0,"",0,4,"L",0,1,""
"299",1421,"G1","guichenoti","Male","CORT Cold","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",4,"R",0,"",0,4,"R",0,1,""
"300",1424,"F3","delicata","Female","Control Cold","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",4,"L",1,"",1,4,"L",0,1,""
"301",1432,"B3","guichenoti","Male","CORT Cold","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",4,"L",0,"",0,4,"C",1,1,""
"302",1438,"B1","guichenoti","Male","Control Hot","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",4,"R",NA,"",0,4,"L",0,1,""
"303",1442,"E1","guichenoti","Male","CORT Cold","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",4,"C",0,"",1,4,"L",0,1,""
"304",1443,"E3","guichenoti","Male","Control Cold","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",4,"C",0,"",0,4,"R",0,1,""
"305",1454,"C4","delicata","Female","Control Hot","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",4,"L",0,"",1,4,"C",1,1,""
"306",1459,"D3","guichenoti","Male","CORT Cold","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",4,"R",NA,"",0,4,"L",0,1,""
"307",1463,"C1","guichenoti","Female","Control Hot","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",4,"R",NA,"More than one cricket eaten",1,4,"R",0,1,""
"308",1467,"F4","guichenoti","Female",NA,"CL397_22",111,"20/3/2023","13/4/2023",24,"Red",4,"R",0,"",1,4,"R",0,1,""
"309",1478,"A2","guichenoti","Male","CORT Cold","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",4,"R",NA,"",0,4,"C",0,1,""
"310",1479,"D1","guichenoti","Female",NA,"CL400_22",108,"28/3/2023","13/4/2023",16,"Red",4,"R",0,"",1,4,"L",0,1,""
"311",1487,"F1","delicata","Male","Control Cold","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",4,"C",NA,"",0,4,"R",1,1,""
"312",1531,"D2","delicata","Male","Control Cold","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",4,"R",NA,"More than one cricket eaten",1,4,"R",1,1,""
"313",1534,"F2","guichenoti","Female","Control Cold","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",4,"R",0,"",0,4,"C",0,1,""
"314",1562,"A4","guichenoti","Female","Control Hot","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",4,"R",1,"",1,4,"R",0,1,""
"315",1565,"E1","guichenoti","Female","Control Hot","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",4,"R",0,"",1,4,"C",0,1,""
"316",1580,"F2","guichenoti","Female","Control Hot","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",4,"L",NA,"",0,4,"R",1,1,""
"317",1609,"A4","guichenoti","Female",NA,"CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",4,"C",NA,"",0,4,"C",0,1,""
"318",1611,"C3","guichenoti","Female","Control Hot","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",4,"L",1,"",1,4,"L",0,0,""
"319",1613,"F2","guichenoti","Male","CORT Cold","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",4,"R",NA,"",0,4,"R",1,1,""
"320",1619,"G4","delicata","Female","CORT Cold","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",4,"L",0,"",1,4,"R",0,1,""
"321",1674,"G1","guichenoti","Female","CORT Cold","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",4,"R",NA,"",0,4,"C",0,1,""
"322",1795,"G3","guichenoti","Female","Control Cold","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",4,"R",0,"",1,4,"L",0,1,""
"323",2009,"G1","guichenoti","Male",NA,"CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",4,"L",1,"",1,4,"L",0,1,""
"324",2047,"B3","guichenoti","Male","Control Cold","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",4,"L",0,"",1,4,"R",0,1,""
"325",2073,"A1","delicata","Male","CORT Cold","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",4,"C",NA,"More than one cricket eaten",1,4,"R",0,1,""
"326",2081,"G3","guichenoti","Male","CORT Cold","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",4,"C",0,"",0,4,"R",0,1,""
"327",2105,"C4","delicata","Female","CORT Cold","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",4,"C",NA,"",0,4,"R",0,0,""
"328",2106,"F3","delicata","Female",NA,"CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",4,"C",NA,"",0,4,"R",0,1,""
"329",2164,"E3","guichenoti","Female","CORT Cold","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",4,"L",NA,"",0,4,"C",0,1,""
"330",2205,"C2","delicata","Male",NA,"CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",4,"R",0,"",0,4,"C",0,1,""
"331",2242,"G4","delicata","Male","Control Hot","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",4,"R",NA,"",0,4,"C",0,1,""
"332",2255,"E2","delicata","Female","Control Hot","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",4,"R",NA,"",0,4,"R",0,1,""
"333",2298,"A2","guichenoti","Female","Control Hot","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",4,"C",0,"",0,4,"R",0,1,""
"334",2346,"E4","delicata","Female","CORT Cold","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",4,"R",NA,"",0,4,"L",0,1,""
"335",2351,"F1","delicata","Male",NA,"CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",4,"L",0,"",1,4,"C",0,1,""
"336",2486,"F3","delicata","Female","Control Hot","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",4,"R",0,"",0,4,"C",0,1,""
"337",1166,"D4","delicata","Female",NA,"CL312_22",143,"4/4/2023","13/4/2023",9,"Red",5,"C",0,"",1,5,"R",0,1,""
"338",1172,"E4","delicata","Male","Control Hot","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",5,"C",0,"",0,5,"R",1,1,""
"339",1174,"E2","delicata","Male","Control Cold","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",5,"R",1,"",1,5,"L",0,1,""
"340",1177,"D1","guichenoti","Male","Control Cold","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",5,"R",0,"",0,5,"L",0,1,""
"341",1182,"F3","delicata","Male","CORT Cold","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",5,"R",1,"",1,5,"L",1,1,""
"342",1192,"D4","delicata","Male","Control Cold","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",5,"R",0,"",1,5,"L",0,1,""
"343",1198,"B2","delicata","Male","Control Cold","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",5,"C",NA,"More than one cricket eaten",1,5,"R",1,1,""
"344",1202,"C2","delicata","Male","Control Hot","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",5,"C",NA,"Wrong shelter",1,5,"R",0,1,""
"345",1205,"B4","delicata","Male",NA,"CL320_22",136,"31/3/2023","13/4/2023",13,"Red",5,"L",0,"",1,5,"L",0,1,""
"346",1207,"A3","delicata","Female","CORT Cold","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",5,"R",0,"",0,5,"C",0,1,""
"347",1218,"E3","guichenoti","Female",NA,"CL324_22",132,"21/3/2023","13/4/2023",23,"Red",5,"C",0,"",0,5,"L",0,1,""
"348",1222,"C4","delicata","Female",NA,"CL325_22",134,"2/4/2023","13/4/2023",11,"Red",5,"L",NA,"",0,5,"C",NA,0,""
"349",1223,"G4","delicata","Female","Control Cold","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",5,"R",NA,"",0,5,"C",0,1,""
"350",1229,"D4","delicata","Male","Control Hot","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",5,"C",0,"",0,5,"C",0,1,""
"351",1230,"F1","delicata","Female","Control Hot","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",5,"R",0,"",1,5,"C",0,1,""
"352",1233,"B2","delicata","Female","CORT Cold","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",5,"C",0,"",1,5,"C",1,1,""
"353",1239,"E4","delicata","Female","Control Cold","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",5,"R",NA,"",0,5,"L",0,1,""
"354",1240,"B2","delicata","Female",NA,"CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",5,"L",NA,"",0,5,"C",0,1,""
"355",1255,"A1","delicata","Male","Control Cold","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",5,"C",NA,"",0,5,"R",1,1,""
"356",1257,"D4","delicata","Male","CORT Cold","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",5,"L",1,"",1,5,"C",0,1,""
