"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso","temp","cort"
"559",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",7,"L",1,"First day with lids; 2 crickets given after test",1,7,"R",0,0,"",NA,"Hot","Control"
"560",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",7,"C",0,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"",NA,"Cold","Control"
"561",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"L",0,1,"",NA,"Hot","CORT"
"562",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",7,"L",NA,"Wrong feeder; first day with lids; 2 crickets given after test",0,7,"C",1,1,"",NA,"Hot","Control"
"563",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"L",1,1,"",NA,"Cold","Control"
"564",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",7,"C",NA,"Wrong feeder; first day with lids; 2 crickets given after test",0,7,"R",0,1,"",NA,"Cold","CORT"
"565",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"",NA,"Cold","Control"
"566",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",7,"C",1,"First day with lids; 2 crickets given after test",1,7,"L",0,1,"",NA,"Hot","Control"
"567",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",7,"L",0,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"",NA,"Cold","CORT"
"568",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Cold","Control"
"569",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",8,"C",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"",NA,"Hot","CORT"
"570",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",0,8,"C",1,1,"",NA,"Hot","Control"
"571",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA,"Cold","CORT"
"572",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"",NA,"Hot","Control"
"573",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"",NA,"Cold","CORT"
"574",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Hot","CORT"
"575",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Cold","CORT"
"576",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA,"Hot","Control"
"577",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Hot","CORT"
"578",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"",NA,"Cold","Control"
"579",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Hot","CORT"
"580",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Hot","Control"
"581",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"",NA,"Hot","Control"
"582",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Hot","CORT"
"583",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"",NA,"Cold","Control"
"584",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA,"Cold","CORT"
"585",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",8,"C",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"",NA,"Hot","Control"
"586",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"C",1,1,"",NA,"Hot","CORT"
"587",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA,"Cold","CORT"
"588",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Cold","Control"
"589",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Hot","Control"
"590",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",8,"L",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"",NA,"Cold","CORT"
"591",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA,"Cold","Control"
"592",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"C",1,1,"",NA,"Hot","Control"
"593",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",8,"L",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"",NA,"Cold","CORT"
"594",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"",NA,"Hot","CORT"
"595",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"",NA,"Hot","CORT"
"596",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Cold","CORT"
"597",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"L",0,0,"",NA,"Hot","Control"
"598",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"",NA,"Hot","CORT"
"599",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA,"Cold","Control"
"600",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Hot","CORT"
"601",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Cold","CORT"
"602",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",8,"L",0,"Feeders sanded; 1 cricket given after test",0,8,"L",0,1,"",NA,"Cold","Control"
"603",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Hot","CORT"
"604",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"",NA,"Hot","Control"
"605",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"",NA,"Cold","CORT"
"606",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Cold","Control"
"607",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Cold","Control"
"608",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"C",0,1,"",NA,"Cold","CORT"
"609",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Hot","Control"
"610",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"",NA,"Cold","Control"
"611",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Hot","CORT"
"612",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Cold","CORT"
"613",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Cold","CORT"
"614",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Hot","CORT"
"615",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Cold","Control"
"616",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"",NA,"Hot","Control"
"617",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA,"Hot","CORT"
"618",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"L",1,1,"",NA,"Hot","Control"
"619",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",8,"L",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",1,1,"",NA,"Cold","Control"
"620",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"",NA,"Cold","CORT"
"621",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"",NA,"Hot","CORT"
"622",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Cold","Control"
"623",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",8,"L",NA,"Feeders sanded; 1 cricket given after test",0,8,"L",0,1,"",NA,"Cold","CORT"
"624",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA,"Hot","CORT"
"625",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"",NA,"Cold","Control"
"626",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"",NA,"Hot","Control"
"627",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",8,"L",0,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"",NA,"Hot","Control"
"628",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"",NA,"Cold","Control"
"629",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Hot","CORT"
"630",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",8,"C",NA,"Feeders sanded; 1 cricket given after test",0,8,"C",1,1,"",NA,"Cold","CORT"
"631",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Cold","CORT"
"632",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA,"Cold","Control"
"633",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Hot","CORT"
"634",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"",NA,"Hot","CORT"
"635",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"",NA,"Hot","CORT"
"636",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"",NA,"Hot","Control"
"637",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA,"Cold","CORT"
"638",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",8,"R",0,"Feeders sanded; 1 cricket given after test",0,8,"C",0,1,"",NA,"Cold","CORT"
"639",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"",NA,"Hot","Control"
"640",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",NA,0,"",NA,"Hot","Control"
"641",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Cold","Control"
"642",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"",NA,"Hot","CORT"
"643",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"",NA,"Hot","Control"
"644",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA,"Cold","Control"
"645",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA,"Cold","CORT"
"646",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA,"Cold","Control"
"647",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"",NA,"Hot","Control"
"648",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"",NA,"Cold","CORT"
"649",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",9,"C",1,"1 cricket given after the test",1,9,"C",1,1,"",NA,"Cold","Control"
"650",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",9,"L",0,"1 cricket given after the test",1,9,"R",0,1,"",NA,"Hot","CORT"
"651",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",9,"R",0,"1 cricket given after the test",0,9,"L",0,1,"",NA,"Hot","Control"
"652",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",9,"L",1,"1 cricket given after the test",1,9,"L",0,1,"",NA,"Cold","CORT"
"653",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",9,"C",1,"1 cricket given after the test",1,9,"R",1,1,"",NA,"Hot","Control"
"654",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",9,"L",1,"1 cricket given after the test",1,9,"L",1,1,"",NA,"Cold","CORT"
"655",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",9,"R",NA,"1 cricket given after the test",0,9,"C",0,1,"",NA,"Hot","CORT"
"656",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",9,"C",0,"1 cricket given after the test",0,9,"R",0,1,"",NA,"Cold","CORT"
"657",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",9,"R",0,"1 cricket given after the test",0,9,"C",0,1,"",NA,"Hot","Control"
"658",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",9,"L",1,"1 cricket given after the test",1,9,"L",1,1,"",NA,"Hot","CORT"
"659",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",9,"C",0,"1 cricket given after the test",1,9,"L",0,1,"",NA,"Cold","Control"
"660",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",9,"R",1,"1 cricket given after the test",1,9,"R",0,1,"",NA,"Hot","CORT"
"661",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",9,"C",1,"1 cricket given after the test",1,9,"C",1,1,"",NA,"Hot","Control"
"662",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",9,"R",1,"1 cricket given after the test",1,9,"L",0,1,"",NA,"Hot","Control"
"663",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",9,"L",NA,"Lizard accidentally placed close to correct feeder; 1 cricket given after the test",1,9,"R",0,1,"",NA,"Hot","CORT"
"664",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",9,"R",0,"1 cricket given after the test",1,9,"L",1,1,"",NA,"Cold","Control"
"665",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",9,"L",0,"1 cricket given after the test",1,9,"L",1,1,"",NA,"Cold","CORT"
"666",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",9,"R",NA,"1 cricket given after the test",0,9,"R",1,1,"",NA,"Hot","Control"
"667",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",9,"C",NA,"1 cricket given after the test",0,9,"C",1,1,"",NA,"Hot","CORT"
"668",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",9,"R",0,"1 cricket given after the test",1,9,"C",1,1,"",NA,"Cold","CORT"
"669",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",9,"C",1,"1 cricket given after the test",1,9,"L",1,1,"",NA,"Cold","Control"
"670",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",9,"C",0,"1 cricket given after the test",1,9,"R",0,1,"",NA,"Hot","Control"
"671",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",9,"L",NA,"1 cricket given after the test",0,9,"C",1,1,"",NA,"Cold","CORT"
"672",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",9,"R",1,"1 cricket given after the test",1,9,"L",0,1,"",NA,"Cold","Control"
"673",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",9,"C",1,"1 cricket given after the test",1,9,"C",0,1,"",NA,"Hot","Control"
"674",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",9,"C",NA,"1 cricket given after the test",0,9,"R",1,1,"",NA,"Cold","CORT"
"675",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",9,"R",1,"1 cricket given after the test",1,9,"L",1,1,"",NA,"Hot","CORT"
"676",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",9,"L",1,"1 cricket given after the test",1,9,"R",0,1,"",NA,"Hot","CORT"
"677",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",9,"R",0,"1 cricket given after the test",0,9,"C",0,1,"",NA,"Cold","CORT"
"678",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",9,"C",1,"1 cricket given after the test",0,9,"L",NA,0,"",NA,"Hot","Control"
"679",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",9,"L",1,"1 cricket given after the test",1,9,"L",1,1,"",NA,"Hot","CORT"
"680",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",9,"L",0,"1 cricket given after the test",1,9,"L",0,1,"",NA,"Cold","Control"
"681",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",9,"R",0,"1 cricket given after the test",0,9,"R",0,1,"",NA,"Hot","CORT"
"682",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",9,"C",0,"1 cricket given after the test",1,9,"C",0,1,"",NA,"Cold","CORT"
