"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso","temp","cort","first_non_na","Associative_Trial"
"768",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",12,"C",1,"",1,12,"R",0,1,"",NA,"Cold","Control",3,10
"769",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",12,"C",1,"",1,12,"C",1,1,"",NA,"Cold","Control",3,10
"770",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",12,"R",1,"",1,12,"L",0,1,"",NA,"Cold","CORT",3,10
"771",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",12,"C",1,"",1,12,"C",1,1,"",NA,"Hot","Control",3,10
"772",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",12,"L",1,"",1,12,"R",0,1,"",NA,"Cold","Control",3,10
"773",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",12,"L",1,"",1,12,"R",0,1,"",NA,"Hot","CORT",3,10
"774",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",12,"L",1,"",1,12,"L",0,1,"",NA,"Cold","CORT",3,10
"775",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",12,"R",1,"",1,12,"C",0,1,"",NA,"Cold","CORT",3,10
"776",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",12,"R",1,"",1,12,"R",0,1,"",NA,"Hot","CORT",3,10
"777",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",12,"R",0,"",1,12,"L",0,1,"",NA,"Cold","Control",3,10
"778",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",12,"L",1,"",1,12,"C",0,1,"",NA,"Hot","Control",3,10
"779",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",12,"C",0,"",1,12,"R",1,1,"",NA,"Hot","CORT",3,10
"780",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",12,"R",0,"",1,12,"C",0,1,"",NA,"Hot","Control",3,10
"781",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",12,"R",0,"",1,12,"R",0,1,"",NA,"Cold","Control",3,10
"782",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",12,"R",0,"",1,12,"L",0,1,"",NA,"Cold","CORT",3,10
"783",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",12,"C",0,"",1,12,"C",NA,0,"",NA,"Hot","CORT",3,10
"784",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",12,"R",0,"",1,12,"R",0,1,"",NA,"Cold","Control",3,10
"785",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",12,"L",0,"",0,12,"L",1,1,"",NA,"Cold","CORT",3,10
"786",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",12,"R",1,"",1,12,"L",0,1,"",NA,"Hot","CORT",3,10
"787",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",12,"L",1,"",1,12,"R",0,1,"",NA,"Cold","Control",3,10
"788",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",12,"C",1,"",1,12,"C",0,1,"",NA,"Hot","Control",3,10
"789",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",12,"R",0,"",1,12,"L",1,1,"",NA,"Hot","Control",3,10
"790",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",12,"R",1,"",1,12,"R",1,1,"",NA,"Cold","Control",3,10
"791",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",12,"C",0,"",1,12,"C",1,1,"",NA,"Hot","CORT",3,10
"792",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",12,"R",0,"",0,12,"C",0,1,"",NA,"Cold","CORT",3,10
"793",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",12,"R",0,"",1,12,"L",0,1,"",NA,"Cold","CORT",3,10
"794",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",12,"L",0,"",1,12,"R",0,1,"",NA,"Cold","Control",3,10
"795",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",12,"C",1,"",1,12,"C",0,1,"",NA,"Hot","CORT",3,10
"796",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",12,"L",1,"",1,12,"C",1,1,"",NA,"Hot","CORT",3,10
"797",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",12,"C",1,"",1,12,"L",0,1,"",NA,"Hot","CORT",3,10
"798",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",12,"L",1,"",1,12,"R",0,1,"",NA,"Hot","Control",3,10
"799",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",12,"L",0,"",1,12,"C",0,1,"",NA,"Cold","CORT",3,10
"800",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",12,"R",0,"",1,12,"L",0,1,"",NA,"Cold","CORT",3,10
"801",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",12,"R",1,"",1,12,"R",0,1,"",NA,"Hot","Control",3,10
"802",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",12,"R",1,"",1,12,"L",NA,0,"",NA,"Hot","Control",3,10
"803",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",12,"L",0,"",1,12,"C",0,1,"",NA,"Cold","Control",3,10
"804",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",12,"C",1,"",1,12,"R",1,1,"",NA,"Hot","CORT",3,10
"805",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",12,"L",1,"",1,12,"C",1,1,"",NA,"Hot","Control",3,10
"806",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",12,"L",0,"",1,12,"R",1,1,"",NA,"Cold","Control",3,10
"807",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",12,"R",0,"",1,12,"L",0,1,"",NA,"Cold","CORT",3,10
"808",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",12,"R",0,"",1,12,"C",1,1,"",NA,"Cold","Control",3,10
"809",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",12,"C",1,"",1,12,"L",0,1,"",NA,"Hot","Control",3,10
"810",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",12,"L",1,"",1,12,"R",0,1,"",NA,"Cold","CORT",3,10
"811",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",13,"C",1,"",1,13,"L",0,1,"",NA,"Cold","Control",3,11
"812",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",13,"L",1,"",1,13,"C",0,1,"",NA,"Hot","CORT",3,11
"813",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",13,"R",0,"",1,13,"R",1,1,"",NA,"Hot","Control",3,11
"814",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",13,"L",1,"",1,13,"R",0,1,"",NA,"Cold","CORT",3,11
"815",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",13,"C",0,"",1,13,"R",0,1,"",NA,"Hot","Control",3,11
"816",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",13,"L",1,"",1,13,"C",1,1,"",NA,"Cold","CORT",3,11
"817",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",13,"R",0,"",1,13,"L",0,1,"",NA,"Hot","CORT",3,11
"818",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",13,"R",0,"",1,13,"L",0,1,"",NA,"Cold","CORT",3,11
"819",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",13,"R",0,"",1,13,"C",1,1,"",NA,"Hot","Control",3,11
"820",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",13,"L",1,"",1,13,"R",0,1,"",NA,"Hot","CORT",3,11
"821",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",13,"C",0,"",1,13,"R",1,1,"",NA,"Cold","Control",3,11
"822",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",13,"R",1,"",1,13,"C",0,1,"",NA,"Hot","CORT",3,11
"823",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",13,"L",0,"",1,13,"L",0,1,"",NA,"Hot","Control",3,11
"824",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",13,"L",1,"",1,13,"L",0,1,"",NA,"Hot","Control",3,11
"825",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",13,"L",1,"",1,13,"C",1,1,"",NA,"Hot","CORT",3,11
"826",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",13,"R",0,"",1,13,"R",0,1,"",NA,"Cold","Control",3,11
"827",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",13,"L",0,"",1,13,"C",0,1,"",NA,"Cold","CORT",3,11
"828",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",13,"L",0,"",1,13,"R",0,1,"",NA,"Hot","Control",3,11
"829",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",13,"C",0,"",1,13,"L",0,1,"",NA,"Hot","CORT",3,11
"830",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",13,"C",1,"",1,13,"C",1,1,"",NA,"Cold","CORT",3,11
"831",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",13,"R",1,"",1,13,"R",0,1,"",NA,"Cold","Control",3,11
"832",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",13,"R",1,"",1,13,"C",1,1,"",NA,"Hot","Control",3,11
"833",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",13,"C",1,"",1,13,"R",0,1,"",NA,"Cold","CORT",3,11
"834",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",13,"L",0,"",1,13,"L",1,1,"",NA,"Cold","Control",3,11
"835",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",13,"C",1,"",1,13,"R",0,1,"",NA,"Hot","Control",3,11
"836",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",13,"L",0,"",1,13,"C",1,1,"",NA,"Cold","CORT",3,11
"837",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",13,"C",0,"",1,13,"L",0,1,"",NA,"Hot","CORT",3,11
"838",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",13,"C",0,"",1,13,"R",0,1,"",NA,"Hot","CORT",3,11
"839",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",13,"L",1,"",1,13,"C",1,1,"",NA,"Cold","CORT",3,11
"840",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",13,"R",1,"",1,13,"L",NA,0,"",NA,"Hot","Control",3,11
"841",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",13,"R",1,"Shelter left",1,13,"R",0,1,"",NA,"Hot","CORT",3,11
"842",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",13,"R",1,"",1,13,"L",1,1,"",NA,"Cold","Control",3,11
"843",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",13,"L",0,"",1,13,"C",1,1,"",NA,"Hot","CORT",3,11
"844",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",13,"C",1,"",1,13,"R",0,1,"",NA,"Cold","CORT",3,11
"845",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",13,"C",1,"",1,13,"C",0,1,"",NA,"Cold","Control",3,11
"846",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",13,"L",0,"",1,13,"L",1,1,"",NA,"Hot","CORT",3,11
"847",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",13,"R",1,"",1,13,"R",1,1,"",NA,"Hot","Control",3,11
"848",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",13,"R",0,"Shelter left for 6 min after beginning",1,13,"L",0,1,"",NA,"Cold","CORT",3,11
"849",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",13,"C",1,"Shelter left for 6 min after beginning",1,13,"R",0,1,"",NA,"Cold","Control",3,11
"850",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",13,"C",1,"",1,13,"R",0,1,"",NA,"Cold","Control",3,11
"851",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",13,"L",0,"",0,13,"L",0,1,"",NA,"Cold","CORT",3,11
"852",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",13,"R",1,"",1,13,"R",0,1,"",NA,"Hot","Control",3,11
"853",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",13,"C",1,"",1,13,"L",1,1,"",NA,"Cold","Control",3,11
"854",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",13,"C",0,"",1,13,"C",1,1,"",NA,"Hot","CORT",3,11
"855",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",13,"L",1,"",1,13,"L",0,1,"",NA,"Cold","CORT",3,11
"856",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",13,"C",0,"",1,13,"R",1,1,"",NA,"Cold","CORT",3,11
"857",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",13,"L",0,"",1,13,"C",1,1,"",NA,"Hot","CORT",3,11
"858",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",13,"R",1,"",1,13,"C",1,1,"",NA,"Cold","Control",3,11
"859",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",13,"R",0,"",1,13,"R",1,1,"",NA,"Hot","Control",3,11
"860",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",13,"L",0,"",1,13,"L",0,1,"",NA,"Hot","CORT",3,11
"861",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",13,"L",NA,"",0,13,"R",1,1,"",NA,"Hot","Control",3,11
"862",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",13,"C",0,"",1,13,"L",1,1,"",NA,"Cold","Control",3,11
"863",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",13,"R",1,"",1,13,"C",0,1,"",NA,"Cold","CORT",3,11
"864",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",13,"C",0,"",1,13,"R",1,1,"",NA,"Hot","CORT",3,11
"865",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",13,"L",1,"",1,13,"L",1,1,"",NA,"Cold","Control",3,11
"866",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",13,"R",0,"",1,13,"C",1,1,"",NA,"Cold","CORT",3,11
"867",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",13,"R",1,"",1,13,"L",0,1,"",NA,"Hot","CORT",3,11
"868",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",13,"L",1,"",1,13,"R",0,1,"",NA,"Cold","Control",3,11
"869",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",13,"C",1,"",1,13,"C",0,1,"",NA,"Hot","Control",3,11
"870",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",13,"C",1,"",1,13,"C",1,1,"",NA,"Hot","Control",3,11
"871",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",13,"L",0,"",1,13,"C",1,1,"",NA,"Cold","Control",3,11
"872",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",13,"R",0,"",1,13,"R",1,1,"",NA,"Hot","CORT",3,11
"873",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",13,"C",0,"",1,13,"L",0,1,"",NA,"Cold","CORT",3,11
"874",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",13,"C",0,"",1,13,"L",1,1,"",NA,"Cold","CORT",3,11
"875",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",13,"R",0,"",1,13,"C",1,1,"",NA,"Cold","Control",3,11
"876",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",13,"L",1,"",1,13,"R",0,1,"",NA,"Hot","CORT",3,11
"877",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",13,"L",0,"",0,13,"C",0,1,"",NA,"Hot","CORT",3,11
"878",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",13,"C",1,"",1,13,"L",0,1,"",NA,"Hot","CORT",3,11
"879",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",13,"R",0,"",1,13,"R",1,1,"",NA,"Hot","Control",3,11
"880",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",13,"L",1,"",1,13,"R",NA,0,"",NA,"Cold","CORT",3,11
"881",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",13,"C",0,"",0,13,"C",0,1,"",NA,"Cold","CORT",3,11
"882",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",13,"R",1,"",1,13,"L",0,1,"",NA,"Hot","Control",3,11
"883",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",13,"L",1,"",1,13,"R",NA,0,"",NA,"Hot","Control",3,11
"884",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",13,"L",0,"",0,13,"L",1,1,"",NA,"Cold","Control",3,11
"885",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",13,"R",1,"",1,13,"C",1,1,"",NA,"Hot","CORT",3,11
"886",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",13,"R",1,"",1,13,"C",1,1,"",NA,"Hot","Control",3,11
"887",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",13,"L",0,"",1,13,"R",1,1,"",NA,"Cold","Control",3,11
"888",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",13,"C",1,"",1,13,"L",1,1,"",NA,"Cold","CORT",3,11
"889",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",13,"C",1,"",1,13,"R",0,1,"",NA,"Cold","Control",3,11
"890",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",13,"R",0,"",1,13,"L",0,1,"",NA,"Hot","Control",3,11
"891",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",13,"R",0,"",1,13,"C",1,1,"",NA,"Cold","CORT",3,11
"892",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",14,"C",1,"1 cricket given after the test",1,14,"C",1,1,"",NA,"Cold","Control",3,12
"893",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",14,"L",1,"1 cricket given after the test",1,14,"L",0,1,"",NA,"Hot","CORT",3,12
"894",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",14,"L",0,"1 cricket given after the test",1,14,"R",0,1,"",NA,"Hot","Control",3,12
"895",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",14,"L",1,"1 cricket given after the test",1,14,"L",0,1,"",NA,"Cold","CORT",3,12
"896",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",14,"C",1,"1 cricket given after the test",1,14,"C",1,1,"",NA,"Hot","Control",3,12
"897",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",14,"R",0,"1 cricket given after the test",1,14,"R",0,1,"",NA,"Cold","CORT",3,12
"898",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",14,"L",0,"1 cricket given after the test",0,14,"L",1,1,"",NA,"Hot","CORT",3,12
"899",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",14,"L",0,"1 cricket given after the test",1,14,"C",0,1,"",NA,"Cold","CORT",3,12
"900",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",14,"L",0,"1 cricket given after the test",1,14,"R",1,1,"",NA,"Hot","Control",3,12
"901",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",14,"R",1,"1 cricket given after the test",1,14,"L",0,0,"",NA,"Hot","CORT",3,12
"902",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",14,"L",0,"1 cricket given after the test",1,14,"R",0,1,"",NA,"Cold","Control",3,12
"903",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",14,"R",1,"1 cricket given after the test",1,14,"L",0,1,"",NA,"Hot","CORT",3,12
"904",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",14,"C",1,"1 cricket given after the test",1,14,"C",1,1,"",NA,"Hot","Control",3,12
"905",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",14,"R",1,"1 cricket given after the test",1,14,"C",1,1,"",NA,"Hot","Control",3,12
"906",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",14,"R",1,"1 cricket given after the test",1,14,"L",0,1,"",NA,"Hot","CORT",3,12
"907",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",14,"R",0,"1 cricket given after the test",1,14,"R",1,1,"",NA,"Cold","Control",3,12
"908",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",14,"C",0,"1 cricket given after the test",1,14,"C",1,1,"",NA,"Cold","CORT",3,12
"909",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",14,"L",1,"1 cricket given after the test",1,14,"L",0,1,"",NA,"Hot","Control",3,12
"910",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",14,"C",1,"1 cricket given after the test",1,14,"C",1,1,"",NA,"Hot","CORT",3,12
"911",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",14,"L",1,"1 cricket given after the test",1,14,"C",1,1,"",NA,"Cold","CORT",3,12
"912",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",14,"R",1,"1 cricket given after the test",1,14,"R",0,1,"",NA,"Cold","Control",3,12
"913",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",14,"R",1,"1 cricket given after the test",1,14,"C",1,1,"",NA,"Hot","Control",3,12
"914",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",14,"L",0,"1 cricket given after the test",1,14,"R",1,1,"",NA,"Cold","CORT",3,12
"915",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",14,"C",0,"1 cricket given after the test",1,14,"L",0,1,"",NA,"Cold","Control",3,12
"916",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",14,"C",1,"1 cricket given after the test",1,14,"C",1,1,"",NA,"Hot","Control",3,12
"917",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",14,"L",0,"1 cricket given after the test",1,14,"R",0,1,"",NA,"Cold","CORT",3,12
"918",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",14,"R",1,"1 cricket given after the test",1,14,"L",0,1,"",NA,"Hot","CORT",3,12
"919",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",14,"C",1,"1 cricket given after the test",1,14,"R",0,1,"",NA,"Hot","CORT",3,12
